,event_id,price,x,y
233,66,83.92,6,-6
234,66,81.79,6,-6
235,66,74.83,6,-6
236,66,77.02,6,-6
237,66,85.0,6,-6
238,66,74.32,6,-6
239,66,80.54,6,-6
240,66,88.04,6,-6
241,66,83.5,6,-6
242,66,79.67,6,-6
243,66,67.97,6,-6
244,66,95.96,6,-6
245,66,68.85,6,-6
246,66,78.75,6,-6
247,66,83.2,6,-6
248,66,76.13,6,-6
249,66,67.75,6,-6
250,66,77.93,6,-6
251,66,74.4,6,-6
252,66,88.89,6,-6
253,66,90.25,6,-6
254,66,85.4,6,-6
255,66,76.71,6,-6
256,66,82.93,6,-6
257,66,84.97,6,-6
258,66,81.5,6,-6
259,66,69.05,6,-6
260,66,76.12,6,-6
261,66,70.52,6,-6
262,66,87.67,6,-6
263,66,90.79,6,-6
264,66,72.6,6,-6
265,66,74.6,6,-6
266,66,75.95,6,-6
267,66,67.81,6,-6
268,66,92.22,6,-6
269,66,68.2,6,-6
270,66,79.55,6,-6
271,66,74.63,6,-6
272,66,74.5,6,-6
273,66,79.74,6,-6
274,66,78.02,6,-6
275,66,74.21,6,-6
276,66,75.84,6,-6
277,66,79.84,6,-6
278,66,77.05,6,-6
279,66,84.72,6,-6
280,66,76.92,6,-6
281,66,90.0,6,-6
282,66,74.02,6,-6
283,66,82.8,6,-6
284,66,81.48,6,-6
285,66,90.78,6,-6
286,66,69.47,6,-6
287,66,66.92,6,-6
288,66,72.41,6,-6
289,66,91.98,6,-6
290,66,77.65,6,-6
291,66,76.69,6,-6
292,66,82.08,6,-6
293,66,77.65,6,-6
294,66,80.22,6,-6
295,66,90.63,6,-6
296,66,79.05,6,-6
297,66,67.32,6,-6
298,66,91.15,6,-6
299,66,84.2,6,-6
300,66,79.51,6,-6
301,66,83.85,6,-6
302,66,82.24,6,-6
303,66,77.77,6,-6
304,66,85.79,6,-6
305,66,81.75,6,-6
306,66,70.22,6,-6
307,66,80.05,6,-6
308,66,82.94,6,-6
309,66,87.16,6,-6
310,66,62.84,6,-6
311,66,77.25,6,-6
312,66,75.82,6,-6
313,66,71.09,6,-6
314,66,80.05,6,-6
315,66,94.65,6,-6
316,66,74.76,6,-6
317,66,86.98,6,-6
318,66,76.83,6,-6
319,66,76.23,6,-6
320,66,91.61,6,-6
321,66,71.15,6,-6
322,66,75.62,6,-6
323,66,78.26,6,-6
324,66,88.29,6,-6
325,66,80.22,6,-6
326,66,76.33,6,-6
327,66,70.62,6,-6
328,66,74.65,6,-6
329,66,84.75,6,-6
330,66,73.93,6,-6
331,66,71.62,6,-6
332,66,75.75,6,-6
333,66,70.03,6,-6
334,66,69.85,6,-6
335,66,85.21,6,-6
336,66,87.1,6,-6
337,66,71.78,6,-6
338,66,78.69,6,-6
339,66,71.32,6,-6
340,66,87.62,6,-6
341,66,86.27,6,-6
342,66,105.28,6,-6
343,66,98.94,6,-6
344,66,93.9,6,-6
345,66,109.78,6,-6
346,66,109.71,6,-6
347,66,112.09,6,-6
348,66,103.89,6,-6
349,66,95.78,6,-6
350,66,110.66,6,-6
351,66,114.56,6,-6
352,66,108.26,6,-6
353,66,99.42,6,-6
354,66,92.57,6,-6
355,66,101.86,6,-6
356,66,105.26,6,-6
357,66,109.63,6,-6
358,66,103.88,6,-6
359,66,107.86,6,-6
360,66,101.27,6,-6
361,66,108.56,6,-6
362,66,87.52,6,-6
363,66,93.71,6,-6
364,66,101.95,6,-6
365,66,103.15,6,-6
366,66,101.75,6,-6
367,66,89.19,6,-6
368,66,92.06,6,-6
369,66,91.83,6,-6
370,66,106.12,6,-6
371,66,99.67,6,-6
372,66,91.46,6,-6
373,66,108.19,6,-6
374,66,101.97,6,-6
375,66,116.5,6,-6
376,66,112.42,6,-6
377,66,120.28,6,-6
378,66,113.69,6,-6
379,66,95.77,6,-6
380,66,107.33,6,-6
381,66,91.65,6,-6
382,66,89.0,6,-6
383,66,96.88,6,-6
384,66,93.58,6,-6
385,66,92.15,6,-6
386,66,102.16,6,-6
387,66,104.88,6,-6
388,66,103.18,6,-6
389,66,94.11,6,-6
390,66,93.71,6,-6
391,66,99.66,6,-6
392,66,110.63,6,-6
393,66,99.05,6,-6
394,66,95.87,6,-6
395,66,102.98,6,-6
396,66,93.94,6,-6
397,66,116.78,6,-6
398,66,107.81,6,-6
399,66,112.0,6,-6
400,66,111.26,6,-6
401,66,105.88,6,-6
402,66,106.91,6,-6
403,66,89.47,6,-6
404,66,87.36,6,-6
405,66,92.21,6,-6
406,66,106.22,6,-6
407,66,102.75,6,-6
408,66,74.05,6,-6
409,66,94.48,6,-6
410,66,94.07,6,-6
411,66,114.02,6,-6
412,66,105.61,6,-6
413,66,102.34,6,-6
414,66,97.77,6,-6
415,66,102.81,6,-6
416,66,101.22,6,-6
417,66,82.0,6,-6
418,66,91.18,6,-6
419,66,90.67,6,-6
420,66,105.03,6,-6
421,66,110.15,6,-6
422,66,116.66,6,-6
423,66,98.31,6,-6
424,66,85.55,6,-6
425,66,103.29,6,-6
426,66,94.14,6,-6
0,67,40.76,7,-6
1,67,35.24,7,-6
2,67,36.31,7,-6
3,67,36.66,7,-6
4,67,43.47,7,-6
5,67,35.12,7,-6
6,67,41.73,7,-6
7,67,33.27,7,-6
8,67,39.34,7,-6
9,67,33.51,7,-6
10,67,47.12,7,-6
11,67,33.69,7,-6
12,67,48.85,7,-6
13,67,40.14,7,-6
14,67,41.55,7,-6
15,67,29.62,7,-6
16,67,50.87,7,-6
17,67,36.79,7,-6
18,67,35.94,7,-6
19,67,40.62,7,-6
20,67,35.42,7,-6
21,67,32.28,7,-6
22,67,44.65,7,-6
23,67,46.5,7,-6
24,67,34.37,7,-6
25,67,44.54,7,-6
26,67,42.62,7,-6
27,67,38.72,7,-6
28,67,50.44,7,-6
29,67,42.01,7,-6
30,67,35.68,7,-6
31,67,41.72,7,-6
32,67,34.89,7,-6
33,67,38.2,7,-6
34,67,44.08,7,-6
35,67,45.45,7,-6
36,67,45.45,7,-6
37,67,34.19,7,-6
38,67,45.3,7,-6
39,67,36.91,7,-6
40,67,42.8,7,-6
41,67,48.01,7,-6
42,67,39.74,7,-6
43,67,38.59,7,-6
44,67,37.19,7,-6
45,67,51.16,7,-6
46,67,32.82,7,-6
47,67,39.05,7,-6
48,67,35.76,7,-6
49,67,33.74,7,-6
50,67,30.25,7,-6
51,67,37.04,7,-6
52,67,35.99,7,-6
53,67,37.57,7,-6
54,67,41.36,7,-6
55,67,33.5,7,-6
56,67,41.22,7,-6
57,67,40.88,7,-6
58,67,45.16,7,-6
59,67,39.85,7,-6
60,67,43.27,7,-6
61,67,37.98,7,-6
62,67,42.21,7,-6
63,67,26.96,7,-6
64,67,36.71,7,-6
65,67,49.22,7,-6
66,67,38.98,7,-6
67,67,35.88,7,-6
68,67,36.03,7,-6
69,67,28.41,7,-6
70,67,43.9,7,-6
71,67,42.55,7,-6
72,67,47.02,7,-6
73,67,47.92,7,-6
74,67,40.62,7,-6
75,67,39.11,7,-6
76,67,38.16,7,-6
77,67,42.95,7,-6
78,67,39.14,7,-6
79,67,38.89,7,-6
80,67,46.2,7,-6
81,67,35.7,7,-6
82,67,42.54,7,-6
83,67,38.73,7,-6
84,67,33.94,7,-6
85,67,44.27,7,-6
86,67,45.27,7,-6
87,67,48.75,7,-6
88,67,33.0,7,-6
89,67,43.31,7,-6
90,67,36.8,7,-6
91,67,35.77,7,-6
92,67,34.86,7,-6
93,67,40.06,7,-6
94,67,41.44,7,-6
95,67,55.15,7,-6
96,67,32.35,7,-6
97,67,40.91,7,-6
98,67,36.4,7,-6
99,67,32.17,7,-6
100,67,49.89,7,-6
101,67,44.27,7,-6
102,67,40.11,7,-6
103,67,42.47,7,-6
104,67,47.3,7,-6
105,67,43.77,7,-6
106,67,36.27,7,-6
107,67,42.38,7,-6
108,67,41.17,7,-6
109,67,46.19,7,-6
110,67,40.06,7,-6
111,67,41.87,7,-6
112,67,44.16,7,-6
113,67,42.22,7,-6
114,67,41.45,7,-6
115,67,34.12,7,-6
116,67,43.91,7,-6
117,67,46.99,7,-6
118,67,45.78,7,-6
119,67,39.89,7,-6
120,67,41.04,7,-6
121,67,44.22,7,-6
122,67,27.38,7,-6
123,67,46.45,7,-6
124,67,38.81,7,-6
125,67,43.23,7,-6
126,67,42.63,7,-6
127,67,28.13,7,-6
128,67,46.3,7,-6
129,67,42.09,7,-6
130,67,48.96,7,-6
131,67,44.03,7,-6
132,67,38.02,7,-6
133,67,39.17,7,-6
134,67,30.57,7,-6
135,67,38.05,7,-6
136,67,38.76,7,-6
137,67,31.51,7,-6
138,67,51.85,7,-6
139,67,36.72,7,-6
140,67,44.61,7,-6
141,67,37.21,7,-6
142,67,42.51,7,-6
143,67,37.97,7,-6
144,67,34.59,7,-6
145,67,41.05,7,-6
146,67,42.25,7,-6
147,67,34.38,7,-6
148,67,36.95,7,-6
149,67,34.2,7,-6
150,67,41.37,7,-6
151,67,32.13,7,-6
152,67,45.27,7,-6
153,67,37.06,7,-6
154,67,41.83,7,-6
155,67,39.82,7,-6
156,67,47.35,7,-6
157,67,36.29,7,-6
158,67,37.43,7,-6
159,67,45.68,7,-6
160,67,34.17,7,-6
161,67,43.63,7,-6
162,67,44.37,7,-6
163,67,41.77,7,-6
164,67,47.29,7,-6
165,67,31.54,7,-6
166,67,39.11,7,-6
167,67,32.35,7,-6
168,67,38.55,7,-6
169,67,37.88,7,-6
170,67,34.08,7,-6
171,67,51.45,7,-6
172,67,34.98,7,-6
173,67,39.48,7,-6
174,67,43.44,7,-6
175,67,39.51,7,-6
176,67,36.51,7,-6
177,67,34.2,7,-6
178,67,46.01,7,-6
179,67,33.93,7,-6
180,67,34.85,7,-6
181,67,37.89,7,-6
182,67,46.95,7,-6
183,67,53.62,7,-6
184,67,47.44,7,-6
185,67,29.99,7,-6
186,67,33.66,7,-6
187,67,41.61,7,-6
188,67,30.88,7,-6
189,67,40.62,7,-6
190,67,38.84,7,-6
191,67,43.6,7,-6
192,67,44.03,7,-6
193,67,32.93,7,-6
194,67,40.28,7,-6
195,67,43.38,7,-6
196,67,38.99,7,-6
197,67,46.22,7,-6
198,67,42.54,7,-6
199,67,40.22,7,-6
200,67,37.28,7,-6
201,67,44.12,7,-6
202,67,40.8,7,-6
203,67,49.36,7,-6
204,67,38.86,7,-6
205,67,51.23,7,-6
206,67,38.19,7,-6
207,67,47.53,7,-6
208,67,36.55,7,-6
209,67,43.83,7,-6
210,67,41.62,7,-6
211,67,49.14,7,-6
212,67,41.05,7,-6
213,67,47.28,7,-6
214,67,42.15,7,-6
215,67,34.38,7,-6
216,67,29.02,7,-6
217,67,37.88,7,-6
218,67,45.55,7,-6
219,67,52.31,7,-6
220,67,42.29,7,-6
221,67,40.74,7,-6
222,67,35.64,7,-6
223,67,41.33,7,-6
224,67,82.73,7,-6
225,67,83.89,7,-6
226,67,73.6,7,-6
227,67,66.68,7,-6
228,67,77.15,7,-6
229,67,76.82,7,-6
230,67,78.75,7,-6
231,67,74.64,7,-6
232,67,80.21,7,-6
233,67,76.44,7,-6
234,67,83.09,7,-6
235,67,86.47,7,-6
236,67,79.05,7,-6
237,67,88.64,7,-6
238,67,65.13,7,-6
239,67,77.11,7,-6
240,67,85.59,7,-6
241,67,68.86,7,-6
242,67,75.7,7,-6
243,67,66.32,7,-6
244,67,87.58,7,-6
245,67,78.54,7,-6
246,67,87.14,7,-6
247,67,91.05,7,-6
248,67,73.7,7,-6
249,67,78.31,7,-6
250,67,72.56,7,-6
251,67,66.44,7,-6
252,67,89.11,7,-6
253,67,80.76,7,-6
254,67,95.64,7,-6
255,67,86.3,7,-6
256,67,80.57,7,-6
257,67,89.38,7,-6
258,67,80.39,7,-6
259,67,83.25,7,-6
260,67,76.97,7,-6
261,67,81.96,7,-6
262,67,74.35,7,-6
263,67,83.57,7,-6
264,67,67.01,7,-6
265,67,85.08,7,-6
266,67,82.87,7,-6
267,67,81.13,7,-6
268,67,57.67,7,-6
269,67,73.74,7,-6
270,67,89.05,7,-6
271,67,72.11,7,-6
272,67,65.56,7,-6
273,67,86.95,7,-6
274,67,81.35,7,-6
275,67,67.35,7,-6
276,67,75.99,7,-6
277,67,88.22,7,-6
278,67,85.15,7,-6
279,67,85.24,7,-6
280,67,76.36,7,-6
281,67,87.75,7,-6
282,67,96.4,7,-6
283,67,81.87,7,-6
284,67,79.17,7,-6
285,67,73.28,7,-6
286,67,79.08,7,-6
287,67,74.48,7,-6
288,67,79.14,7,-6
289,67,73.82,7,-6
290,67,70.93,7,-6
291,67,78.5,7,-6
292,67,70.23,7,-6
293,67,91.47,7,-6
294,67,83.94,7,-6
295,67,71.1,7,-6
296,67,85.15,7,-6
297,67,90.98,7,-6
298,67,80.32,7,-6
299,67,73.3,7,-6
300,67,83.88,7,-6
301,67,81.34,7,-6
302,67,80.35,7,-6
303,67,77.1,7,-6
304,67,77.64,7,-6
305,67,71.5,7,-6
306,67,77.24,7,-6
307,67,81.3,7,-6
308,67,74.79,7,-6
309,67,77.88,7,-6
310,67,90.63,7,-6
311,67,88.61,7,-6
312,67,92.0,7,-6
313,67,92.43,7,-6
314,67,70.38,7,-6
315,67,88.27,7,-6
316,67,77.21,7,-6
317,67,73.53,7,-6
318,67,80.19,7,-6
319,67,76.14,7,-6
320,67,67.21,7,-6
321,67,80.03,7,-6
322,67,82.22,7,-6
323,67,72.25,7,-6
324,67,85.84,7,-6
325,67,83.05,7,-6
326,67,78.34,7,-6
327,67,84.32,7,-6
328,67,87.46,7,-6
329,67,75.52,7,-6
330,67,76.64,7,-6
331,67,85.61,7,-6
332,67,74.03,7,-6
333,67,85.51,7,-6
334,67,74.45,7,-6
335,67,76.49,7,-6
336,67,83.08,7,-6
337,67,79.15,7,-6
338,67,81.79,7,-6
339,67,85.69,7,-6
340,67,81.84,7,-6
341,67,75.81,7,-6
342,67,74.25,7,-6
343,67,64.96,7,-6
344,67,83.5,7,-6
345,67,78.38,7,-6
346,67,76.36,7,-6
347,67,75.5,7,-6
348,67,82.94,7,-6
349,67,76.91,7,-6
350,67,83.02,7,-6
351,67,88.21,7,-6
352,67,81.4,7,-6
353,67,73.46,7,-6
354,67,83.13,7,-6
355,67,84.97,7,-6
356,67,70.53,7,-6
357,67,92.66,7,-6
358,67,97.7,7,-6
359,67,92.25,7,-6
360,67,100.78,7,-6
361,67,118.46,7,-6
362,67,105.97,7,-6
363,67,95.14,7,-6
364,67,101.76,7,-6
365,67,84.77,7,-6
366,67,104.78,7,-6
367,67,91.29,7,-6
368,67,101.82,7,-6
369,67,108.47,7,-6
370,67,107.01,7,-6
371,67,90.66,7,-6
372,67,104.43,7,-6
373,67,92.82,7,-6
374,67,99.36,7,-6
375,67,105.74,7,-6
376,67,104.5,7,-6
377,67,100.8,7,-6
378,67,95.9,7,-6
379,67,91.92,7,-6
380,67,100.43,7,-6
381,67,95.92,7,-6
382,67,81.78,7,-6
383,67,103.31,7,-6
384,67,93.56,7,-6
385,67,116.29,7,-6
386,67,100.75,7,-6
387,67,95.08,7,-6
388,67,119.02,7,-6
389,67,93.39,7,-6
390,67,90.67,7,-6
391,67,104.27,7,-6
392,67,101.75,7,-6
393,67,105.21,7,-6
394,67,105.26,7,-6
395,67,109.39,7,-6
396,67,108.51,7,-6
397,67,90.78,7,-6
398,67,91.99,7,-6
399,67,108.29,7,-6
400,67,112.34,7,-6
401,67,101.83,7,-6
402,67,105.0,7,-6
403,67,107.81,7,-6
404,67,93.05,7,-6
405,67,100.11,7,-6
406,67,77.47,7,-6
407,67,97.96,7,-6
408,67,95.88,7,-6
409,67,92.7,7,-6
410,67,101.07,7,-6
411,67,87.68,7,-6
412,67,108.07,7,-6
413,67,95.15,7,-6
414,67,95.64,7,-6
415,67,94.93,7,-6
416,67,94.5,7,-6
417,67,101.09,7,-6
418,67,90.83,7,-6
419,67,102.47,7,-6
420,67,100.79,7,-6
421,67,109.97,7,-6
422,67,88.27,7,-6
423,67,109.72,7,-6
424,67,99.36,7,-6
425,67,105.79,7,-6
426,67,91.84,7,-6
427,67,105.68,7,-6
428,67,97.5,7,-6
429,67,94.38,7,-6
430,67,104.6,7,-6
431,67,99.0,7,-6
432,67,97.37,7,-6
433,67,107.2,7,-6
434,67,95.6,7,-6
435,67,92.83,7,-6
436,67,90.36,7,-6
437,67,101.04,7,-6
438,67,106.12,7,-6
439,67,98.47,7,-6
440,67,93.03,7,-6
441,67,107.18,7,-6
442,67,99.79,7,-6
443,67,93.37,7,-6
444,67,84.22,7,-6
445,67,96.8,7,-6
446,67,103.05,7,-6
0,68,37.93,-10,-5
1,68,38.18,-10,-5
2,68,44.68,-10,-5
3,68,46.7,-10,-5
4,68,40.25,-10,-5
5,68,42.74,-10,-5
6,68,36.78,-10,-5
7,68,46.76,-10,-5
8,68,39.84,-10,-5
9,68,43.89,-10,-5
10,68,38.44,-10,-5
11,68,39.42,-10,-5
12,68,36.23,-10,-5
13,68,34.5,-10,-5
14,68,30.48,-10,-5
15,68,41.46,-10,-5
16,68,31.26,-10,-5
17,68,39.59,-10,-5
18,68,33.98,-10,-5
19,68,43.52,-10,-5
20,68,48.39,-10,-5
21,68,33.89,-10,-5
22,68,38.79,-10,-5
23,68,43.06,-10,-5
24,68,39.26,-10,-5
25,68,44.75,-10,-5
26,68,44.39,-10,-5
27,68,28.0,-10,-5
28,68,38.62,-10,-5
29,68,33.47,-10,-5
30,68,35.71,-10,-5
31,68,42.49,-10,-5
32,68,41.29,-10,-5
33,68,44.63,-10,-5
34,68,44.55,-10,-5
35,68,37.38,-10,-5
36,68,37.23,-10,-5
37,68,47.41,-10,-5
38,68,40.33,-10,-5
39,68,43.43,-10,-5
40,68,38.0,-10,-5
41,68,34.0,-10,-5
42,68,39.95,-10,-5
43,68,43.68,-10,-5
44,68,39.68,-10,-5
45,68,33.54,-10,-5
46,68,36.1,-10,-5
47,68,32.52,-10,-5
48,68,33.88,-10,-5
49,68,41.62,-10,-5
50,68,38.1,-10,-5
51,68,40.09,-10,-5
52,68,46.84,-10,-5
53,68,41.64,-10,-5
54,68,41.07,-10,-5
55,68,39.83,-10,-5
56,68,34.12,-10,-5
57,68,48.74,-10,-5
58,68,35.82,-10,-5
59,68,45.84,-10,-5
60,68,39.98,-10,-5
61,68,40.7,-10,-5
62,68,35.7,-10,-5
63,68,34.05,-10,-5
64,68,37.58,-10,-5
65,68,36.67,-10,-5
66,68,43.24,-10,-5
67,68,33.78,-10,-5
68,68,40.04,-10,-5
69,68,36.86,-10,-5
70,68,33.92,-10,-5
71,68,40.71,-10,-5
72,68,33.06,-10,-5
73,68,35.47,-10,-5
74,68,35.23,-10,-5
75,68,30.84,-10,-5
76,68,47.43,-10,-5
77,68,38.65,-10,-5
78,68,43.33,-10,-5
79,68,35.97,-10,-5
80,68,38.09,-10,-5
81,68,32.03,-10,-5
82,68,36.89,-10,-5
83,68,40.08,-10,-5
84,68,31.71,-10,-5
85,68,37.71,-10,-5
86,68,42.88,-10,-5
87,68,42.15,-10,-5
88,68,43.32,-10,-5
89,68,33.6,-10,-5
90,68,41.15,-10,-5
91,68,29.4,-10,-5
92,68,35.93,-10,-5
93,68,36.52,-10,-5
94,68,34.64,-10,-5
95,68,43.76,-10,-5
96,68,38.66,-10,-5
97,68,47.65,-10,-5
98,68,37.0,-10,-5
99,68,44.01,-10,-5
100,68,41.93,-10,-5
101,68,35.11,-10,-5
102,68,49.29,-10,-5
103,68,49.52,-10,-5
104,68,36.48,-10,-5
105,68,38.04,-10,-5
106,68,39.23,-10,-5
107,68,42.07,-10,-5
108,68,35.79,-10,-5
109,68,39.71,-10,-5
110,68,33.8,-10,-5
111,68,27.77,-10,-5
112,68,34.96,-10,-5
113,68,34.49,-10,-5
114,68,45.48,-10,-5
115,68,45.01,-10,-5
116,68,43.6,-10,-5
117,68,50.54,-10,-5
118,68,46.13,-10,-5
119,68,41.58,-10,-5
120,68,42.94,-10,-5
121,68,55.93,-10,-5
122,68,50.5,-10,-5
123,68,41.51,-10,-5
124,68,37.56,-10,-5
125,68,37.54,-10,-5
126,68,43.72,-10,-5
127,68,30.29,-10,-5
128,68,46.22,-10,-5
129,68,46.16,-10,-5
130,68,46.31,-10,-5
131,68,41.47,-10,-5
132,68,34.69,-10,-5
133,68,49.84,-10,-5
134,68,44.83,-10,-5
135,68,37.19,-10,-5
136,68,32.48,-10,-5
137,68,44.16,-10,-5
138,68,47.2,-10,-5
139,68,36.55,-10,-5
140,68,39.95,-10,-5
141,68,42.31,-10,-5
142,68,39.46,-10,-5
143,68,31.94,-10,-5
144,68,38.44,-10,-5
145,68,41.56,-10,-5
146,68,45.46,-10,-5
147,68,31.89,-10,-5
148,68,44.27,-10,-5
149,68,37.04,-10,-5
150,68,43.44,-10,-5
151,68,44.11,-10,-5
152,68,33.51,-10,-5
153,68,42.06,-10,-5
154,68,44.32,-10,-5
155,68,47.69,-10,-5
156,68,30.33,-10,-5
157,68,43.99,-10,-5
158,68,40.93,-10,-5
159,68,40.9,-10,-5
160,68,35.41,-10,-5
161,68,44.46,-10,-5
162,68,38.38,-10,-5
163,68,42.08,-10,-5
164,68,36.95,-10,-5
165,68,51.01,-10,-5
166,68,41.5,-10,-5
167,68,47.83,-10,-5
168,68,50.18,-10,-5
169,68,34.31,-10,-5
170,68,35.12,-10,-5
171,68,42.18,-10,-5
172,68,43.0,-10,-5
173,68,37.68,-10,-5
174,68,39.99,-10,-5
175,68,36.95,-10,-5
176,68,37.46,-10,-5
177,68,41.63,-10,-5
178,68,42.69,-10,-5
179,68,47.09,-10,-5
180,68,41.92,-10,-5
181,68,36.55,-10,-5
182,68,35.74,-10,-5
183,68,42.78,-10,-5
184,68,40.49,-10,-5
185,68,42.12,-10,-5
186,68,50.28,-10,-5
187,68,35.42,-10,-5
188,68,43.02,-10,-5
189,68,37.45,-10,-5
190,68,43.61,-10,-5
191,68,42.16,-10,-5
192,68,39.89,-10,-5
193,68,37.74,-10,-5
194,68,48.75,-10,-5
195,68,44.45,-10,-5
196,68,46.42,-10,-5
197,68,41.98,-10,-5
198,68,34.12,-10,-5
199,68,37.39,-10,-5
200,68,43.68,-10,-5
201,68,53.32,-10,-5
202,68,35.81,-10,-5
203,68,32.96,-10,-5
204,68,33.48,-10,-5
205,68,40.62,-10,-5
206,68,36.79,-10,-5
207,68,41.71,-10,-5
208,68,37.11,-10,-5
209,68,36.29,-10,-5
210,68,37.02,-10,-5
211,68,42.81,-10,-5
212,68,40.81,-10,-5
213,68,37.66,-10,-5
214,68,43.8,-10,-5
215,68,41.91,-10,-5
216,68,47.13,-10,-5
217,68,48.43,-10,-5
218,68,39.25,-10,-5
219,68,43.9,-10,-5
220,68,44.7,-10,-5
221,68,41.74,-10,-5
222,68,47.59,-10,-5
223,68,45.37,-10,-5
224,68,42.86,-10,-5
225,68,44.77,-10,-5
226,68,51.51,-10,-5
227,68,43.38,-10,-5
228,68,37.47,-10,-5
229,68,40.43,-10,-5
230,68,37.63,-10,-5
231,68,32.47,-10,-5
232,68,44.72,-10,-5
233,68,47.94,-10,-5
234,68,31.91,-10,-5
235,68,32.68,-10,-5
236,68,34.31,-10,-5
237,68,51.07,-10,-5
238,68,38.91,-10,-5
239,68,40.78,-10,-5
240,68,40.11,-10,-5
241,68,28.18,-10,-5
242,68,36.08,-10,-5
243,68,48.67,-10,-5
244,68,42.15,-10,-5
245,68,41.35,-10,-5
246,68,37.67,-10,-5
247,68,45.46,-10,-5
248,68,37.69,-10,-5
249,68,45.33,-10,-5
250,68,37.6,-10,-5
251,68,42.88,-10,-5
252,68,42.38,-10,-5
253,68,36.44,-10,-5
254,68,45.18,-10,-5
255,68,40.29,-10,-5
256,68,47.45,-10,-5
257,68,47.07,-10,-5
258,68,44.41,-10,-5
259,68,42.78,-10,-5
260,68,36.9,-10,-5
261,68,40.28,-10,-5
262,68,29.48,-10,-5
263,68,38.45,-10,-5
264,68,40.41,-10,-5
265,68,40.79,-10,-5
266,68,36.15,-10,-5
267,68,35.37,-10,-5
268,68,45.37,-10,-5
269,68,29.66,-10,-5
270,68,67.2,-10,-5
271,68,83.5,-10,-5
272,68,75.94,-10,-5
273,68,78.2,-10,-5
274,68,72.31,-10,-5
275,68,79.28,-10,-5
276,68,91.12,-10,-5
277,68,83.02,-10,-5
278,68,76.72,-10,-5
279,68,78.89,-10,-5
280,68,66.53,-10,-5
281,68,78.82,-10,-5
282,68,73.71,-10,-5
283,68,75.81,-10,-5
284,68,76.08,-10,-5
285,68,78.72,-10,-5
286,68,90.64,-10,-5
287,68,96.2,-10,-5
288,68,95.33,-10,-5
289,68,83.28,-10,-5
290,68,77.28,-10,-5
291,68,73.31,-10,-5
292,68,93.6,-10,-5
293,68,77.68,-10,-5
294,68,73.44,-10,-5
295,68,79.85,-10,-5
296,68,85.2,-10,-5
297,68,83.79,-10,-5
298,68,85.38,-10,-5
299,68,72.39,-10,-5
300,68,82.07,-10,-5
301,68,85.74,-10,-5
302,68,90.4,-10,-5
303,68,92.81,-10,-5
304,68,80.72,-10,-5
305,68,85.22,-10,-5
306,68,75.75,-10,-5
307,68,67.16,-10,-5
308,68,82.97,-10,-5
309,68,75.53,-10,-5
310,68,80.8,-10,-5
311,68,83.3,-10,-5
312,68,82.38,-10,-5
313,68,86.1,-10,-5
314,68,82.84,-10,-5
315,68,86.34,-10,-5
316,68,72.31,-10,-5
317,68,70.16,-10,-5
318,68,73.57,-10,-5
319,68,77.62,-10,-5
320,68,87.61,-10,-5
321,68,86.86,-10,-5
322,68,73.54,-10,-5
323,68,77.2,-10,-5
324,68,84.01,-10,-5
325,68,79.65,-10,-5
326,68,78.45,-10,-5
327,68,73.42,-10,-5
328,68,93.19,-10,-5
329,68,65.09,-10,-5
330,68,75.6,-10,-5
331,68,77.85,-10,-5
332,68,84.53,-10,-5
333,68,91.46,-10,-5
334,68,90.62,-10,-5
335,68,76.87,-10,-5
336,68,81.11,-10,-5
337,68,79.58,-10,-5
338,68,79.17,-10,-5
339,68,67.31,-10,-5
340,68,91.98,-10,-5
341,68,85.13,-10,-5
342,68,66.42,-10,-5
343,68,76.07,-10,-5
344,68,82.78,-10,-5
345,68,70.95,-10,-5
346,68,80.4,-10,-5
347,68,72.21,-10,-5
348,68,73.67,-10,-5
349,68,70.75,-10,-5
350,68,91.87,-10,-5
351,68,77.83,-10,-5
352,68,83.08,-10,-5
353,68,91.98,-10,-5
354,68,73.33,-10,-5
355,68,67.01,-10,-5
356,68,72.1,-10,-5
357,68,84.0,-10,-5
358,68,79.16,-10,-5
359,68,87.3,-10,-5
360,68,86.78,-10,-5
361,68,87.44,-10,-5
362,68,85.73,-10,-5
363,68,68.33,-10,-5
364,68,79.4,-10,-5
365,68,92.57,-10,-5
366,68,74.77,-10,-5
367,68,85.83,-10,-5
368,68,69.48,-10,-5
369,68,76.48,-10,-5
370,68,88.06,-10,-5
371,68,74.91,-10,-5
372,68,67.01,-10,-5
373,68,87.41,-10,-5
374,68,77.46,-10,-5
375,68,75.34,-10,-5
376,68,74.66,-10,-5
377,68,87.95,-10,-5
378,68,70.43,-10,-5
379,68,98.11,-10,-5
380,68,82.39,-10,-5
381,68,77.19,-10,-5
382,68,86.16,-10,-5
383,68,85.33,-10,-5
384,68,85.87,-10,-5
385,68,83.4,-10,-5
386,68,92.76,-10,-5
387,68,79.55,-10,-5
388,68,74.27,-10,-5
389,68,80.12,-10,-5
390,68,71.22,-10,-5
391,68,87.7,-10,-5
392,68,82.45,-10,-5
393,68,85.79,-10,-5
394,68,82.24,-10,-5
395,68,72.83,-10,-5
396,68,83.51,-10,-5
397,68,79.22,-10,-5
398,68,79.82,-10,-5
399,68,83.33,-10,-5
400,68,83.96,-10,-5
401,68,72.72,-10,-5
402,68,77.32,-10,-5
403,68,78.51,-10,-5
